CODIGO_INTERNO,EAN,RMS,NOME_COMERCIAL,APRESENTACAO,MARCA,DESCRICAO,UNIDADE,PRD_QT_EQUIVALENTE
8675,7897406118711,1006302330024,GENERICO,FRASCO AMPOLA,BIOCHIMICO,CEFAZOLINA INJETAVEL 1G S/DILUENTE (G),FRASCO AMPOLA,50
8677,7898259490245,80026180015,II - MEDIO RISCO,UNIDADE,SR,"SERINGA INSULINA 1ML C/ AGULHA SLIP 13 X 0,38",UNIDADE,1
8678,7898361885335,1516700460075,GENERICO,COMPRIMIDO,AUROBINDO,CLOPIDOGREL 75MG COMPRIMIDO (G),COMPRIMIDO,30
8679,7896112143116,1037000710088,HELMIZOL,TUBO,TEUTO,METRONIDAZOL GEL VAGINAL 50GR + APLICADORES,TUBO,50
8685,17898415821071,1559200020428,AGUA PARA INJETAVEIS,AMPOLA,SAMTEC,AGUA BIDESTILADA INJETAVEL PLASTICO 05ML,AMPOLA,200
8687,17898415822115,1559200040151,CLORETO DE SODIO,AMPOLA,SAMTEC,CLORETO DE SODIO 10% INJETAVEL 10ML,AMPOLA,200
8688,17898415825116,1559200050025,SULFATO DE MAGNESIO,AMPOLA,SAMTEC,SULFATO DE MAGNESIO 10% INJETAVEL 10ML,AMPOLA,200
8696,7891899080708,80384550006,I - BAIXO RISCO,PACOTE,MELHORMED,CAMPO OPERATORIO 25 x 28 CM TIPO 20 C/5 ESTERIL,PACOTE,1
8699,7898919505784,80011990002,ON CALL PLUS,UNIDADE,ACON,TIRAS TESTE GLICOSE ON CALL PLUS,UNIDADE,50
8702,7898166041622,1108500140038,NIDAZOFARMA,UNIDADE,FARMACE,"METRONIDAZOL 0,5% INJETAVEL BOLSA 100ML",UNIDADE,60
8705,7896676402766,1029801990045,CODEIN,AMPOLA,CRISTALIA,CODEINA 30MG/ML 2ML INJETAVEL (A2)***,AMPOLA,25
8706,7896676426144,1029801430112,DORMIRE,AMPOLA,CRISTALIA,MIDAZOLAM INJETAVEL 15MG/3ML (B1)***,AMPOLA,10
8709,7897406118940,1006302370018,GENERICO,FRASCO AMPOLA,BIOCHIMICO,CETAMINA INJETAVEL 50MG/ML 10ML (G) (C1)***,FRASCO AMPOLA,5
8711,7898146824283,1049201890151,GENERICO,COMPRIMIDO,ACTAVIS,CLOPIDOGREL 75MG COMPRIMIDO (G),COMPRIMIDO,28
8716,7899095217652,1542302010079,GENERICO,COMPRIMIDO,GEOLAB,PARACETAMOL+CODEINA 500/30MG COMPRIMIDO (G) (A2)***,COMPRIMIDO,96
8719,7898927562083,1565100180029,ZYVALPREX,COMPRIMIDO,ZYDUS,DIVALPROATO SODIO 500MG COMPRIMIDO (C1)***,COMPRIMIDO,20
8727,7896112100546,1037006910011,GENERICO,COMPRIMIDO,TEUTO,PROMETAZINA 25MG COMPRIMIDO (G),COMPRIMIDO,200
8735,7896112168492,1037006330104,GENERICO,AMPOLA,TEUTO,ROPIVACAINA 10MG/ML 1% INJETAVEL 20ML (G),AMPOLA,5
8736,0000000008736,103700605,GENERICO,COMPRIMIDO,TEUTO,ESCITALOPRAM 20MG COMPRIMIDO (G) (C1)***,COMPRIMIDO,70
8737,7899547503685,1256802320078,GENERICO,FRASCO,PRATI DONADUZZI,RISPERIDONA SOLUCAO ORAL 1MG/ML 30ML (G) (C1)***,FRASCO,100
8742,7896714200750,1558401820067,RENALAPRIL,COMPRIMIDO,HYPERMARCAS,ENALAPRIL 20MG COMPRIMIDO,COMPRIMIDO,30
8743,7896714200361,1046501940018,NEOSULIDA,COMPRIMIDO,HYPERMARCAS,NIMESULIDA 100MG COMPRIMIDO,COMPRIMIDO,12
8745,7898919447428,1004310470011,CLORETO DE SODIO,UNIDADE,EUROFARMA,"SORO FISIOLOGICO 0,9% 250ML FRASCO SIST. FECHADO",UNIDADE,1
8748,7898919447626,1004310470054,CLORETO DE SODIO,UNIDADE,EUROFARMA,"SORO FISIOLOGICO 0,9% 500ML BOLSA SIST. FECHADO",UNIDADE,1
8749,7898919447435,1004310470021,CLORETO DE SODIO,FRASCO,EUROFARMA,"SORO FISIOLOGICO 0,9% 500ML FRASCO SIST. FECHADO",FRASCO,25
8751,7898919447732,1004310500182,GLICOSE EUROFARMA,UNIDADE,EUROFARMA,SORO GLICOSADO 05% 1000ML BOLSA SIST. FECHADO,UNIDADE,1
8752,7898919447565,1004310520027,RINGER COM LACTATO,FRASCO,EUROFARMA,SORO RINGER C/LACTADO 500ML FRASCO SIST. FECHADO,FRASCO,25
8753,7896112131120,1037005060081,GENERICO,COMPRIMIDO,TEUTO,METFORMINA 500MG COMPRIMIDO (G),COMPRIMIDO,50
8754,7896112128427,1037000280083,HIOSPAN COMPOSTO,AMPOLA,TEUTO,BROMETO DE N-BUTIL ESCOPOLAMINA+DIPIRONA INJ 5ML,AMPOLA,120
8773,7896112426066,1097401460027,ICTUS,COMPRIMIDO,BIOLAB SANUS,"CARVEDILOL 3,125MG COMPRIMIDO",COMPRIMIDO,30
8776,7896112157809,1037006060263,LEXAPRASS,COMPRIMIDO,TEUTO,ESCITALOPRAM 20MG COMPRIMIDO (C1)***,COMPRIMIDO,70
8777,7899547524444,1256802450011,DEXPROTENOL,TUBO,PRATI DONADUZZI,DEXPANTENOL POMADA DERMATOLOGICA 50MG/G 30G,TUBO,1
8783,7899470803012,1384100320169,XAROPE GUACO NATULAB,FRASCO,NATULAB,MIKANIA GLOMERATA 35MG/ML XAROPE 150ML,FRASCO,1
8784,7899547514377,1256802380089,GENERICO,COMPRIMIDO,PRATI DONADUZZI,GABAPENTINA 400MG COMPRIMIDO (G) (C1)***,COMPRIMIDO,30
8785,7896112192060,1037004470189,GENERICO,CAPSULA,TEUTO,AMOXICILINA 500MG CAPSULA (G),CAPSULA,500
8790,7896714208565,1558404280159,GENERICO,COMPRIMIDO,HYPERMARCAS,LOSARTANA POTASSICA 50MG COMPRIMIDO (G),COMPRIMIDO,30
8792,7896676427783,1029804310096,KOLLAGENASE,TUBO,CRISTALIA,COLAGENASE SEM CLORANFENICOL POMADA 30GR + ESPATULA,TUBO,10
8797,7899547524413,1256802500289,GENERICO,CAPSULA,PRATI DONADUZZI,GALANTAMINA 24MG CAPSULA (G) (C1)***,CAPSULA,280
8798,7899547524307,1256802500173,GENERICO,CAPSULA,PRATI DONADUZZI,GALANTAMINA 8MG CAPSULA (G) (C1)***,CAPSULA,30
8799,7899547510911,1256802570015,GENERICO,COMPRIMIDO,PRATI DONADUZZI,"CABERGOLINA 0,5MG COMPRIMIDO (G)",COMPRIMIDO,2
8801,7896112123170,1037004580030,GENERICO,COMPRIMIDO,TEUTO,"DIGOXINA 0,25MG COMPRIMIDO (G)",COMPRIMIDO,30
8802,7896112115045,1037000780015,CANDITRAT,FRASCO,TEUTO,NISTATINA SUSPENSAO ORAL 50ML,FRASCO,1
8803,0742832304733,1201901220015,GENERICO,TUBO,GREEN PHARMA,NISTATINA CREME VAGINAL 60GR + APLICADOR (G),TUBO,50
8805,7898919447442,1004310470038,CLORETO DE SODIO,FRASCO,EUROFARMA,"SORO FISIOLOGICO 0,9% 1000ML FRASCO SIST. FECHADO",FRASCO,1
8810,7897848502505,1476100230068,GENERICO,TUBO,NATIVITA,SULFADIAZINA DE PRATA CREME 10MG/GR 50GR (G),TUBO,200
8811,7896112126478,1037005060073,GENERICO,COMPRIMIDO,TEUTO,METFORMINA 500MG COMPRIMIDO (G),COMPRIMIDO,30
8815,7896472502813,1181901470013,MENOCOL,COMPRIMIDO,MULTILAB,SINVASTATINA 10MG COMPRIMIDO,COMPRIMIDO,30
8816,7899470802596,1384100660040,BUSCOPLEX COMPOSTO,FRASCO,NATULAB,BROMETO DE N-BUTIL ESCOPOLAMINA+DIPIRONA GT 20ML,FRASCO,200
8817,7898089301032,1050400510024,GENERICO,COMPRIMIDO,OSORIO DE MORAES,PROPRANOLOL 40MG COMPRIMIDO (G),COMPRIMIDO,6000
8823,7898122913369,1038700560087,BICARBONATO DE SODIO,FRASCO,HYPOFARMA,"BICARBONATO DE SODIO 8,4% INJETAVEL 250ML SIST. FECH",FRASCO,1
8824,7898122911907,1038700470010,GENERICO,AMPOLA,HYPOFARMA,DEXAMETASONA INJETAVEL 2MG/ML 1ML (G),AMPOLA,50
8825,7898122913116,1038700610033,GENERICO,AMPOLA,HYPOFARMA,HALOPERIDOL INJETAVEL 5MG/ML 1ML (G) (C1)***,AMPOLA,50
8827,7898216365333,1410700070085,ELPRAZOL,CAPSULA,PHARLAB,OMEPRAZOL 20MG CAPSULA,CAPSULA,840
8828,7896112155010,1037005520023,GENERICO,COMPRIMIDO,TEUTO,DEXAMETASONA 4MG COMPRIMIDO (G),COMPRIMIDO,200
8829,7896241241394,1097401210144,ARADOIS,COMPRIMIDO,BIOLAB SANUS,LOSARTANA POTASSICA 25MG COMPRIMIDO,COMPRIMIDO,30
8830,7896241296523,1097401940266,VONAU FLASH,COMPRIMIDO,BIOLAB SANUS,ONDANSETRONA 4MG COMPRIMIDO,COMPRIMIDO,10
8833,7896862910365,1091700450016,FLOXIMED,COMPRIMIDO,MEDQUIMICA,NORFLOXACINO 400 MG COMPRIMIDO,COMPRIMIDO,14
8835,7896137113873,1071402160015,ESTRIONIL,TUBO,SANVAL,ESTRIOL CREME VAGINAL 1MG/G 50GR + APLICADOR,TUBO,1
8841,7896676421774,1029801510043,CRISPRED,COMPRIMIDO,CRISTALIA,PREDNISONA 20MG COMPRIMIDO,COMPRIMIDO,200
8844,7899470807188,ISENTO,LUFBEM,FRASCO,NATULAB,SIMETICONA GOTAS 75MG/ML 10ML,FRASCO,1
8845,7891317118242,1004310160160,VERSA,SERINGA,EUROFARMA,"ENOXAPARINA SODICA INJETAVEL 20MG/0,2ML",SERINGA,6
8846,7891317487348,1004310160136,VERSA,AMPOLA,EUROFARMA,"ENOXAPARINA SODICA INJETAVEL 80MG/0,8ML",AMPOLA,2
8851,7896112175216,1037006360054,GENERICO,AMPOLA,TEUTO,MIDAZOLAM INJETAVEL 15MG/3ML (G) (B1)***,AMPOLA,5
8855,7898148295869,1256800580064,GENERICO,FRASCO,PRATI DONADUZZI,"DEXCLORFENIRAMINA SOLUCAO 0,4MG/ML 120ML (G)",FRASCO,50
8856,7898216366194,1410701080033,GENERICO,COMPRIMIDO,PHARLAB,SINVASTATINA 10MG COMPRIMIDO (G),COMPRIMIDO,500
8857,7898259491457,800261800009,II - MEDIO RISCO,UNIDADE,SR,"AGULHA 40 X 1,20 ESTERIL",UNIDADE,100
8859,7896862960186,ISENTO,HIDROXIMED,FRASCO,MEDQUIMICA,HIDROXIDO DE ALUMINIO SUSPENSAO 60MG/ML 240ML,FRASCO,1
8864,7899547508093,1256802330049,GENERICO,FRASCO,PRATI DONADUZZI,"CETOTIFENO XAROPE 0,2MG/ML 120ML (G)",FRASCO,50
8867,7898166040137,1108500370017,MANITOL FARMACE,FRASCO,FARMACE,SORO MANITOL 20% 250ML FRASCO SIST. FECHADO,FRASCO,1
8868,7898495604727,1156000820072,ACIVIRAX,COMPRIMIDO,CIFARMA,ACICLOVIR 200MG COMPRIMIDO,COMPRIMIDO,25
8869,7899547524345,1256802500211,GENERICO,CAPSULA,PRATI DONADUZZI,GALANTAMINA 16MG CAPSULA (G) (C1)***,CAPSULA,30
8870,7896112140931,1037000760158,IBUPRIL,COMPRIMIDO,TEUTO,IBUPROFENO 300MG COMPRIMIDO,COMPRIMIDO,20
8875,7898148297535,1256801010032,GENERICO,TUBO,PRATI DONADUZZI,TINIDAZOL+MICONAZOL CR.VAG. 45 GR (G) + APLICADORES,TUBO,1
8876,7898924600498,1556200220066,GENERICO,FRASCO,ABL,CEFALEXINA SUSPENSAO 250MG/5ML 100ML (G),FRASCO,1
8882,7899470806600,1384100230291,BRONQTRAT,FRASCO,NATULAB,AMBROXOL XAROPE INFANTIL 15MG/5ML 100ML,FRASCO,1
8884,7896775364446,80256170001,I - BAIXO RISCO,CAIXA,LEMGRUBER,LUVAS PROCEDIMENTO TAM. PP C/ PO  C/100,CAIXA,1
8887,7896862940041,1091700160012,VOMISTOP,FRASCO,MEDQUIMICA,METOCLOPRAMIDA GOTAS 4MG/ML 10ML,FRASCO,1
8888,7896112126676,1037004930023,GENERICO,FRASCO,TEUTO,"TIMOLOL COLIRIO 5ML 0,5% (G)",FRASCO,50
8889,7897076906977,1235200480082,GENERICO,COMPRIMIDO,RANBAXY,SINVASTATINA 40MG COMPRIMIDO (G),COMPRIMIDO,30
8891,7898049796571,1039201770051,GENERICO,COMPRIMIDO,VITAMEDIC,ENALAPRIL 20MG COMPRIMIDO (G),COMPRIMIDO,30
8892,7898148291540,1256801280021,GENERICO,TUBO,PRATI DONADUZZI,NEOMICINA+BACITRACINA POMADA 50GR (G),TUBO,1
8893,7898049796038,1039201760021,GENERICO,COMPRIMIDO,VITAMEDIC,PREDNISONA 5MG COMPRIMIDO (G),COMPRIMIDO,20
8894,7896112158332,1037002820085,GENERICO,FRASCO AMPOLA,TEUTO,OXACILINA INJETAVEL 500MG S/DILUENTE (G),FRASCO AMPOLA,50
8895,7899470807201,NOTIF SIMPLIF,KOLLANGEL,FRASCO,NATULAB,HIDROXIDO DE ALUMINIO+MAGNESIO SUSPENSAO 150ML,FRASCO,1
8898,7898563792189,10369460122,II - MEDIO RISCO,AM.,SOLIDOR,COLETOR DE URINA 2LT SIST.FECHADO C/ FILTRO,AM.,1
8900,7898157724756,10369460176,II - MEDIO RISCO,UNIDADE,SOLIDOR,SONDA FOLLEY NR.12 (2 VIAS),UNIDADE,10
8901,17898157724647,10369460176,II - MEDIO RISCO,UNIDADE,SOLIDOR,SONDA FOLLEY NR.14 (2 VIAS),UNIDADE,10
8902,7898913077140,10369460137,II - MEDIO RISCO,UNIDADE,SOLIDOR,"TUBO ENDOTRAQUEAL 7,5 C/ BALAO",UNIDADE,10
8903,7898913077157,10369460137,II - MEDIO RISCO,UNIDADE,SOLIDOR,"TUBO ENDOTRAQUEAL 8,0 C/ BALAO",UNIDADE,10
8904,17898157722490,10369460145,II - MEDIO RISCO,UNIDADE,SOLIDOR,"SERINGA INSULINA 1ML C/ AG FIXA 30G (8MM X 0,3MM)",UNIDADE,100
8908,7899547528527,1256802600119,GENERICO,COMPRIMIDO,PRATI DONADUZZI,LEVOFLOXACINO 500MG COMPRIMIDO (G),COMPRIMIDO,280
8909,7899547510003,1256802590032,GENERICO,COMPRIMIDO,PRATI DONADUZZI,DICLORIDRATO DE BETAISTINA 16MG COMPRIMIDO (G),COMPRIMIDO,30
8910,7899547510119,1256802590131,GENERICO,COMPRIMIDO,PRATI DONADUZZI,DICLORIDRATO DE BETAISTINA 24MG COMPRIMIDO (G),COMPRIMIDO,30
8911,7899547513059,1256802560028,GENERICO,FRASCO,PRATI DONADUZZI,"AMOXICI+CLAV. POTASSIO SUSP 80/11,4MG 70ML + SER (G)",FRASCO,50
8912,7898259491228,80026180009,II - MEDIO RISCO,UNIDADE,SR,"AGULHA 13 X 0,45 ESTERIL",UNIDADE,100
8913,7898259491327,80026180009,II - MEDIO RISCO,UNIDADE,SR,"AGULHA 25 X 0,70 ESTERIL",UNIDADE,100
8921,7899470806259,1384100220059,RIFOTRAT,FRASCO,NATULAB,RIFAMICINA SV SODICA 10MG/ML SPRAY 20ML,FRASCO,50
8931,7897732604889,NOTIF SIMPLIF,SPEKLIV,FRASCO,SOBRAL,IODETO DE POTASSIO SUSPENSAO XAROPE 100ML,FRASCO,1
8933,7898259491334,80026180009,II - MEDIO RISCO,UNIDADE,SR,"AGULHA 25 X 0,80 ESTERIL",UNIDADE,100
8934,7896676428889,1029800810191,FENTANEST,AMPOLA,CRISTALIA,"FENTANILA 0,05MG/ML 2 ML SP INJETAVEL (A1)***",AMPOLA,50
8937,7899547507096,1256801340040,GENERICO,COMPRIMIDO,PRATI DONADUZZI,SIMETICONA 40MG COMPRIMIDO FRACIONAVEL (G),COMPRIMIDO,80
8942,7899547514407,1256802380119,GENERICO,COMPRIMIDO,PRATI DONADUZZI,GABAPENTINA 400MG COMPRIMIDO (G) (C1)***,COMPRIMIDO,300
8949,7898148293490,1256801220010,GENERICO,UNIDADE,PRATI DONADUZZI,TRIANCINOLONA ACETONIDA POMADA 10G (G),UNIDADE,100
8951,7896523215259,1438101690086,GENERICO,COMPRIMIDO,CIMED,SINVASTATINA 20MG COMPRIMIDO (G),COMPRIMIDO,500
8952,7896006230991,1049712090175,CODEX,COMPRIMIDO,UNIAO QUIMICA,PARACETAMOL+CODEINA 500/30MG COMPRIMIDO (A2)***,COMPRIMIDO,120
8953,7898075317160,1048100980163,GENERICO,COMPRIMIDO,CIMED,ENALAPRIL 20MG COMPRIMIDO (G),COMPRIMIDO,500
8954,7896676416251,1029804220021,REMIFAS,FRASCO AMPOLA,CRISTALIA,REMIFENTANILA 2MG PO LIOFILIZADO INJETAVEL IV(A1)***,FRASCO AMPOLA,5
8955,7896676405927,1029801700020,DIFENIDRIN,AMPOLA,CRISTALIA,DIFENIDRAMINA INJETAVEL 50MG/ML 1ML,AMPOLA,25
8957,7898166041189,1108500350059,GENERICO,FRASCO,FARMACE,"DEXAMETASONA ELIXIR 0,1MG/ML 120ML (G)",FRASCO,1
8959,7898283815670,ISENTO,FRALDA GERIATRICA,UNIDADE,DESCARPACK,FRALDA GERIATRICA TAMANHO P,UNIDADE,10
8960,7898283812938,ISENTO,FRALDA GERIATRICA,UNIDADE,DESCARPACK,FRALDA GERIATRICA TAMANHO G,UNIDADE,8
8962,7898283812945,ISENTO,FRALDA GERIATRICA,UNIDADE,DESCARPACK,FRALDA GERIATRICA TAMANHO EG,UNIDADE,7
8963,7898283815274,ISENTO,FRALDA PREMIUM,UNIDADE,DESCARPACK,FRALDA GERIATRICA PREMIUM TAMANHO M,UNIDADE,8
8964,7898283815281,ISENTO,FRALDA PREMIUM,UNIDADE,DESCARPACK,FRALDA GERIATRICA PREMIUM TAMANHO G,UNIDADE,8
8965,7898283815298,ISENTO,FRALDA PREMIUM,UNIDADE,DESCARPACK,FRALDA GERIATRICA PREMIUM TAMANHO EG,UNIDADE,7
8967,7898283815489,ISENTO,FRALDA INFANTIL,UNIDADE,DESCARPACK,FRALDA INFANTIL TAMANHO P,UNIDADE,10
8968,7898283815496,ISENTO,FRALDA INFANTIL,UNIDADE,DESCARPACK,FRALDA INFANTIL TAMANHO M,UNIDADE,9
8969,7898283815502,ISENTO,FRALDA INFANTIL,UNIDADE,DESCARPACK,FRALDA INFANTIL TAMANHO G,UNIDADE,8
8970,7898283815519,ISENTO,FRALDA INFANTIL,UNIDADE,DESCARPACK,FRALDA INFANTIL TAMANHO EG,UNIDADE,7
8974,7898919447411,1004310470070,CLORETO DE SODIO,FRASCO,EUROFARMA,"SORO FISIOLOGICO 0,9% 100ML FRASCO SIST. FECHADO",FRASCO,1
8976,7896676407655,1029800810061,FENTANEST,AMPOLA,CRISTALIA,"FENTANILA 0,05MG/ML 5 ML INJETAVEL (A1)***",AMPOLA,25
8977,7896676428841,1029800810159,FENTANEST,FRASCO AMPOLA,CRISTALIA,"FENTANILA 0,05MG/ML 10ML  INJETAVEL (A1)***",FRASCO AMPOLA,25
8978,7896676426243,1029801240135,NAUSEDRON,AMPOLA,CRISTALIA,ONDANSETRONA INJETAVEL 8MG/4ML,AMPOLA,10
8980,7896676431179,1029801020062,ARAMIN,AMPOLA,CRISTALIA,METARAMINOL INJETAVEL 10MG/ML 1ML,AMPOLA,25
8984,7899095211018,1542300440041,ALBEL,COMPRIMIDO,GEOLAB,ALBENDAZOL 400MG COMPRIMIDO,COMPRIMIDO,500
8989,7898927562403,1565100300024,GENERICO,COMPRIMIDO,ZYDUS,LEVOFLOXACINO 500MG COMPRIMIDO (G),COMPRIMIDO,7
8992,7896202502359,ISENTO,SULFATO FERROSO,COMPRIMIDO,VITAMED,SULFATO FERROSO 40MG COMPRIMIDO,COMPRIMIDO,500
8993,7898371190054,1527500030056,GUACOFLUS,FRASCO,TAUENS,MIKANIA GLOMERATA 35MG/ML XAROPE 120ML,FRASCO,1
8994,7898216365258,1410700180069,HERVIRAX,COMPRIMIDO,PHARLAB,ACICLOVIR 200MG COMPRIMIDO,COMPRIMIDO,500
8995,7896676432039,1029800960126,CINETOL,AMPOLA,CRISTALIA,BIPERIDENO INJETAVEL 5MG/ML 1ML (C1)***,AMPOLA,25
8996,7899547510126,1256802590148,GENERICO,COMPRIMIDO,PRATI DONADUZZI,DICLORIDRATO DE BETAISTINA 24MG COMPRIMIDO (G),COMPRIMIDO,60
9000,7898014565362,ISENTO,COMPLEXAN,FRASCO,PHARMASCIENCE,COMPLEXO B XAROPE 100ML (COMPLEXAN),FRASCO,60
9002,7898470682900,1134301930038,GENERICO,COMPRIMIDO,HIPOLABOR,FENITOINA 100MG COMPRIMIDO (G) (C1)***,COMPRIMIDO,500
9003,7899547508321,1256802340028,GENERICO,FRASCO,PRATI DONADUZZI,VALPROATO DE SODIO SUSPENSAO 50MG/ML 100ML(G)(C1)***,FRASCO,50
9011,7896006218340,1049711760029,TERBUTIL,AMPOLA,UNIAO QUIMICA,"TERBUTALINA INJETAVEL 0,5MG/ML 1ML",AMPOLA,50
9015,7893454213118,1044001570030,ENDROSTAN,COMPRIMIDO,DELTA,ALENDRONATO DE SODIO 70 MG COMPRIMIDO,COMPRIMIDO,4
9017,7898133137273,1384100460051,VALESSONE,COMPRIMIDO,NATULAB,"VALERIANA OFFICINALIS 225,75 MG COMPRIMIDO",COMPRIMIDO,500
9019,7898470682962,1134301900015,GENERICO,COMPRIMIDO,HIPOLABOR,ENALAPRIL 10MG COMPRIMIDO (G),COMPRIMIDO,500
9020,7899547503647,1256802320035,GENERICO,FRASCO,PRATI DONADUZZI,RISPERIDONA SOLUCAO ORAL 1MG/ML 30ML (G) (C1)***,FRASCO,1
9023,7896714212371,1558402980165,GENERICO,COMPRIMIDO,HYPERMARCAS,BROMAZEPAM 6MG COMPRIMIDO (G) (B1)***,COMPRIMIDO,30
9025,7897473205871,1101302680047,LYSTATE,CAPSULA,GLENMARK,ORLISTATE 120MG CAPSULA,CAPSULA,60
9027,7897848500457,1476100130020,GENERICO,FRASCO,NATIVITA,DIPIRONA GOTAS 500MG/ML 10ML (G),FRASCO,1
9028,7891317118228,1004310160187,VERSA,SERINGA,EUROFARMA,"ENOXAPARINA SODICA INJETAVEL 40MG/0,4ML",SERINGA,6
9030,7898208141358,1140200130073,GENTAMICIN,AMPOLA,NOVA FARMA,GENTAMICINA INJETAVEL 40MG 2ML,AMPOLA,50
9031,7898075317153,1048100980244,GENERICO,COMPRIMIDO,CIMED,ENALAPRIL 5MG COMPRIMIDO (G),COMPRIMIDO,500
9033,7891317487331,1004310160128,VERSA,SERINGA,EUROFARMA,"ENOXAPARINA SODICA INJETAVEL 60MG/0,6ML",SERINGA,2
9034,7897076907691,1235200890027,GENERICO,COMPRIMIDO,RANBAXY,LOSARTANA POTASSICA 50MG COMPRIMIDO (G),COMPRIMIDO,30
9035,7899547511130,1256802470126,GENERICO,COMPRIMIDO,PRATI DONADUZZI,METFORMINA 750MG COMPRIMIDO (G) XR,COMPRIMIDO,30
9038,7896676428896,1029800810213,FENTANEST,AMPOLA,CRISTALIA,"FENTANILA 0,05MG/ML 5 ML INJETAVEL (A1)***",AMPOLA,10
9039,7896676432046,1029801020070,ARAMIN,AMPOLA,CRISTALIA,METARAMINOL INJETAVEL 10MG/ML 1ML,AMPOLA,25
9040,7896676431322,1029801240143,NAUSEDRON,AMPOLA,CRISTALIA,ONDANSETRONA INJETAVEL 4MG/2ML IM/IV,AMPOLA,25
9043,7898919447602,1004310470089,FISIOLOGICO,UNIDADE,EUROFARMA,"SORO FISIOLOGICO 0,9% 100ML BOLSA SIST. FECHADO",UNIDADE,1
9045,7896714204413,1558403610019,GENERICO,TUBO,HYPERMARCAS,DICLOFENACO DIETILAMONIO GEL 60GR (G),TUBO,1
9046,7897732604773,NOTIF SIMPLIF,THEODERM BABY,TUBO,SOBRAL,OXIDO DE ZINCO+VITAMINA A+D POMADA 45GR,TUBO,100
9047,7899095210622,1542300440063,ALBEL,FRASCO,GEOLAB,ALBENDAZOL SUSPENSAO 40MG/ML 10ML,FRASCO,60
9049,7898919505982,80011990003,MEDIDOR DE GLICOSE,UNIDADE,ACON,MEDIDOR DE GLICOSE SIMPLES ON CALL PLUS AMARELO,UNIDADE,1
9051,7908007900046,80102511674,ON CALL PLUS II,UNIDADE,ACON,TIRAS TESTE GLICOSE ON CALL PLUS,UNIDADE,50
9052,7896714233840,1558400750022,NEOCOPAN,FRASCO,HYPERMARCAS,BROMETO DE N-BUTIL ESCOPOLAMINA+DIPIRONA GT 20ML,FRASCO,1
9053,7899470807232,NOTIF SIMPLIF,MASFEROL,COMPRIMIDO,NATULAB,SULFATO FERROSO 40MG COMPRIMIDO,COMPRIMIDO,500
9058,7896472502769,1181900610040,BUPROVIL,COMPRIMIDO,MULTILAB,IBUPROFENO 300MG COMPRIMIDO,COMPRIMIDO,30
9059,7896112126225,1037004420221,GENERICO,COMPRIMIDO,TEUTO,ENALAPRIL 10MG COMPRIMIDO (G),COMPRIMIDO,30
9060,7896472502110,1181900370015,CORTITOP,TUBO,MULTILAB,DEXAMETASONA CREME 1MG/GR 10 GR,TUBO,1
9064,7898208149835,1140200670035,GENERICO,AMPOLA,NOVA FARMA,BROMOPRIDA INJETAVEL 5MG/ML 2ML (G),AMPOLA,50
9068,17896108006293,ISENTO,MEGAPOLI,COMPRIMIDO,BIONATUS,POLIVITAMINICO+SAIS MINERAIS COMPRIMIDO (MEGAPOLI),COMPRIMIDO,2100
9072,17896108009461,1200900290054,DOLOTRAT,COMPRIMIDO,BIONATUS,CARBONATO DE CALCIO 500MG+VITAMINA D 400U COMPRIMIDO,COMPRIMIDO,495
9073,17896108009508,1200900290021,DOLOTRAT,COMPRIMIDO,BIONATUS,CARBONATO DE CALCIO 600MG+VITAMINA D 400U COMPRIMIDO,COMPRIMIDO,495
9075,7896676429275,1029804530118,FENITAL ORAL,COMPRIMIDO,CRISTALIA,FENITOINA 100MG COMPRIMIDO (C1)***,COMPRIMIDO,200
9083,7898404221182,1018600330018,SANTIPLEX B,AMPOLA,SANTISA,COMPLEXO B INJETAVEL 2ML,AMPOLA,100
9087,7896714232980,1046505100162,GENERICO,COMPRIMIDO,HYPERMARCAS,DIAZEPAM 10MG COMPRIMIDO (G) (B1)***,COMPRIMIDO,30
9088,7899547529142,1256802020228,GENERICO,COMPRIMIDO,PRATI DONADUZZI,LOSARTANA POTASSICA 50MG COMPRIMIDO (G),COMPRIMIDO,960
9089,7898148296156,1256801700020,GENERICO,COMPRIMIDO,PRATI DONADUZZI,ITRACONAZOL 100MG COMPRIMIDO (G),COMPRIMIDO,10
9090,7896472513338,1181902020011,GENERICO,COMPRIMIDO,MULTILAB,ATENOLOL 25MG COMPRIMIDO (G),COMPRIMIDO,30
9091,7891317487317,1004310160101,VERSA,AMPOLA,EUROFARMA,"ENOXAPARINA SODICA INJETAVEL 40MG/0,4ML",AMPOLA,2
9095,7896112189923,1037002370039,CARBIDOL,COMPRIMIDO,TEUTO,LEVODOPA+CARBIDOPA 250/25MG COMPRIMIDO,COMPRIMIDO,30
9096,7899547514322,1256802380038,GENERICO,CAPSULA,PRATI DONADUZZI,GABAPENTINA 300MG CAPSULA (G) (C1)***,CAPSULA,60
9101,7896714208190,1558400670029,GENERICO,COMPRIMIDO,HYPERMARCAS,AMITRIPTILINA 25MG COMPRIMIDO (G) (C1)***,COMPRIMIDO,200
9102,7899095222267,1542301340288,IBUVIX,COMPRIMIDO,GEOLAB,IBUPROFENO 300MG COMPRIMIDO,COMPRIMIDO,30
